Price,AreaSqFt,Bedrooms,Bathrooms,AgeYears,LotSizeSqFt,GarageSpaces,Stories,Neighborhood,HouseStyle,HasPool,DistanceToCityKm,SchoolRating,Renovated
322400.0,1407.0,3,2.0,32,2781.0,2,1,Lakeview,Contemporary,0,1.0,9.0,1
255500.0,1613.0,4,3.0,27,3292.0,1,2,Industrial Quarter,Townhouse,0,9.7,10.0,1
352900.0,1949.0,4,3.0,3,2990.0,2,1,Oak Park,Contemporary,0,9.9,8.0,0
411800.0,1744.0,3,3.0,14,4003.0,2,2,Lakeview,Craftsman,0,26.8,7.0,1
427700.0,2531.0,4,4.0,2,2117.0,2,1,Oak Park,Colonial,0,1.8,6.0,0
200300.0,1206.0,2,2.0,18,876.0,1,1,Industrial Quarter,Contemporary,0,9.6,,1
192700.0,1422.0,2,1.0,21,1129.0,2,2,Elm Street,Townhouse,0,0.7,2.0,0
128500.0,628.0,1,1.0,17,2347.0,0,1,Maple Grove,Townhouse,0,0.4,6.0,0
334100.0,1526.0,3,3.0,26,1949.0,1,2,Lakeview,Contemporary,0,8.0,3.0,0
367400.0,2366.0,5,3.0,10,3250.0,2,2,Elm Street,Ranch,0,6.8,7.0,0
306900.0,1360.0,2,,2,2712.0,2,2,Maple Grove,Colonial,0,0.3,10.0,1
407700.0,2144.0,4,2.0,0,2817.0,2,3,Maple Grove,Craftsman,0,3.0,8.0,1
187600.0,741.0,1,1.0,28,800.0,2,1,Sunset Hills,Ranch,0,3.9,7.0,0
308500.0,1281.0,3,2.0,20,1998.0,1,1,Oak Park,Contemporary,0,7.6,9.0,0
317800.0,1974.0,4,3.0,47,2859.0,2,2,Oak Park,Ranch,0,42.4,6.0,0
438100.0,2417.0,4,4.0,24,3653.0,2,1,Sunset Hills,Colonial,1,5.8,4.0,0
253400.0,989.0,3,3.0,1,1894.0,2,1,Oak Park,Craftsman,0,10.0,9.0,1
336100.0,1405.0,4,3.0,15,1224.0,1,1,Sunset Hills,Townhouse,0,7.5,8.0,0
320200.0,1761.0,3,3.0,1,2280.0,1,1,Oak Park,Craftsman,0,37.3,7.0,1
254100.0,1723.0,2,2.0,13,1732.0,0,3,Industrial Quarter,Ranch,0,4.9,7.0,1
493800.0,1559.0,4,3.0,23,2435.0,2,2,Downtown Loft District,Colonial,0,2.8,5.0,0
468800.0,1896.0,4,3.0,16,2768.0,1,2,Downtown Loft District,Ranch,0,7.0,9.0,0
86800.0,500.0,1,1.0,24,800.0,2,1,Industrial Quarter,Townhouse,0,0.7,6.0,0
332400.0,1507.0,2,2.0,20,1965.0,2,2,Sunset Hills,Contemporary,0,7.4,6.0,1
288200.0,2510.0,4,3.0,53,3191.0,2,1,Industrial Quarter,Craftsman,0,13.1,7.0,1
205300.0,1087.0,2,1.0,2,1861.0,0,1,Elm Street,Craftsman,0,1.2,8.0,0
410200.0,1665.0,4,2.0,7,830.0,2,1,Riverside Heights,Contemporary,0,15.1,4.0,0
460200.0,2536.0,5,4.0,16,3794.0,1,2,Maple Grove,Contemporary,0,4.4,8.0,0
330700.0,1831.0,4,3.0,15,3008.0,0,2,Maple Grove,Craftsman,0,0.6,5.0,0
277200.0,874.0,2,2.0,2,2204.0,3,2,Lakeview,Contemporary,0,5.3,8.0,0
244200.0,1034.0,2,2.0,9,1196.0,1,1,Lakeview,Ranch,0,2.6,10.0,0
357000.0,1530.0,4,3.0,17,2043.0,2,1,Lakeview,Craftsman,0,2.1,6.0,0
193100.0,759.0,2,1.0,8,1070.0,2,2,Sunset Hills,Townhouse,0,0.8,6.0,0
181200.0,603.0,1,1.0,28,1150.0,2,1,Downtown Loft District,Townhouse,0,2.4,7.0,0
337200.0,1086.0,2,1.0,3,1368.0,2,2,Lakeview,Contemporary,1,8.4,9.0,0
250600.0,1191.0,2,2.0,1,2223.0,2,2,Maple Grove,Craftsman,0,7.7,,1
464000.0,2230.0,4,5.0,3,3181.0,2,2,Oak Park,Craftsman,0,2.9,6.0,0
211400.0,1478.0,2,2.0,26,1344.0,3,1,Industrial Quarter,Ranch,0,0.3,6.0,1
373200.0,2448.0,5,3.0,0,2594.0,2,3,Elm Street,Townhouse,0,1.9,7.0,1
200400.0,982.0,2,2.0,4,1712.0,1,3,Sunset Hills,Townhouse,0,1.0,2.0,1
195100.0,1331.0,3,3.0,59,2315.0,2,2,Maple Grove,Townhouse,0,6.4,5.0,0
171000.0,1635.0,2,2.0,118,2380.0,1,1,Elm Street,Colonial,0,0.3,7.0,0
260500.0,1534.0,3,3.0,7,1427.0,0,2,Maple Grove,Townhouse,0,10.1,6.0,0
279700.0,1146.0,3,3.0,26,997.0,1,2,Oak Park,Craftsman,1,9.1,5.0,0
309100.0,1760.0,2,1.0,7,2254.0,2,2,Oak Park,Townhouse,0,8.8,,1
137900.0,500.0,1,1.0,5,800.0,2,2,Oak Park,Contemporary,0,7.3,6.0,0
464600.0,2569.0,5,4.0,0,2791.0,3,2,Elm Street,Contemporary,0,2.8,5.0,0
613800.0,3229.0,6,5.0,30,4361.0,2,2,Lakeview,Contemporary,0,11.2,5.0,0
309200.0,1274.0,1,2.0,12,3122.0,2,1,Riverside Heights,Townhouse,1,10.5,3.0,1
448100.0,1864.0,4,3.0,50,1794.0,2,1,Downtown Loft District,Craftsman,0,8.0,,0
307800.0,1926.0,3,3.0,75,2752.0,3,2,Oak Park,Colonial,0,6.3,6.0,0
318000.0,1568.0,4,3.0,53,1530.0,2,2,Maple Grove,Townhouse,0,1.8,10.0,1
414200.0,1909.0,4,3.0,28,2636.0,2,2,Lakeview,Colonial,0,22.0,7.0,0
608100.0,2253.0,5,5.0,3,2677.0,2,2,Riverside Heights,Townhouse,0,0.3,5.0,0
350400.0,2103.0,4,3.0,15,2212.0,2,2,Industrial Quarter,Townhouse,0,0.7,8.0,1
318400.0,1351.0,2,1.0,4,969.0,2,1,Lakeview,Colonial,0,6.5,4.0,0
273100.0,2023.0,3,2.0,17,2514.0,2,2,Industrial Quarter,Contemporary,0,11.9,8.0,1
129100.0,500.0,1,1.0,3,800.0,2,2,Lakeview,Colonial,0,8.8,5.0,0
233900.0,1404.0,2,1.0,44,1022.0,2,2,Oak Park,Contemporary,0,1.7,6.0,1
160500.0,989.0,2,1.0,15,2216.0,2,3,Industrial Quarter,Ranch,1,5.6,5.0,1
585200.0,2339.0,4,3.0,9,4567.0,1,2,Lakeview,Townhouse,0,5.2,5.0,0
109800.0,500.0,1,1.0,26,800.0,3,2,Industrial Quarter,Colonial,0,0.3,6.0,0
294100.0,1428.0,3,1.0,1,1047.0,2,2,Oak Park,Colonial,0,7.2,10.0,0
251400.0,1704.0,3,2.0,7,1158.0,0,1,Industrial Quarter,Ranch,0,0.7,5.0,0
154400.0,967.0,2,1.0,33,1403.0,3,2,Maple Grove,Colonial,0,22.1,6.0,0
654700.0,2781.0,4,2.0,9,4566.0,3,2,Sunset Hills,Townhouse,0,0.3,,1
437800.0,2126.0,4,3.0,1,1656.0,2,2,Oak Park,Townhouse,0,14.5,5.0,1
295000.0,1030.0,3,3.0,3,2655.0,1,1,Oak Park,Townhouse,0,1.8,8.0,1
283800.0,1855.0,3,2.0,4,2013.0,2,1,Industrial Quarter,Ranch,0,16.8,8.0,0
214200.0,1670.0,2,2.0,52,2437.0,0,2,Elm Street,Craftsman,0,7.4,7.0,0
354400.0,1504.0,2,1.0,9,2038.0,2,2,Lakeview,Contemporary,0,0.3,6.0,0
256600.0,1312.0,2,1.0,6,1830.0,1,3,Maple Grove,Townhouse,0,1.7,9.0,0
608000.0,2266.0,3,1.0,3,2544.0,0,1,Downtown Loft District,Colonial,0,0.3,4.0,0
541900.0,2262.0,4,3.0,5,3503.0,2,1,Downtown Loft District,Colonial,0,0.3,6.0,0
560400.0,2208.0,5,3.0,2,3832.0,2,1,Lakeview,Contemporary,0,13.9,6.0,0
196500.0,1347.0,2,2.0,16,2386.0,1,1,Elm Street,Colonial,0,20.2,5.0,1
403100.0,1821.0,3,2.0,8,2945.0,2,1,Sunset Hills,Contemporary,0,6.4,4.0,0
438400.0,1966.0,3,4.0,0,1920.0,2,1,Riverside Heights,Townhouse,0,0.6,4.0,1
271800.0,1985.0,4,3.0,13,2416.0,0,1,Industrial Quarter,Contemporary,0,7.2,7.0,1
249700.0,1821.0,4,3.0,93,3019.0,2,1,Oak Park,Townhouse,0,25.9,3.0,0
213300.0,1188.0,2,2.0,42,1645.0,2,2,Maple Grove,Contemporary,0,9.7,10.0,1
441900.0,1778.0,2,1.0,50,3369.0,1,2,Lakeview,Contemporary,1,1.1,9.0,0
479100.0,2947.0,6,,10,4055.0,1,3,Elm Street,Ranch,0,10.1,5.0,0
294200.0,1544.0,3,2.0,1,1175.0,2,2,Elm Street,Contemporary,0,5.9,8.0,0
303600.0,1716.0,2,1.0,4,2390.0,0,1,Maple Grove,Ranch,0,0.3,7.0,1
402400.0,1961.0,4,3.0,0,2245.0,1,1,Sunset Hills,Craftsman,0,7.4,7.0,0
231600.0,743.0,1,1.0,5,1234.0,2,1,Sunset Hills,Contemporary,1,5.3,8.0,0
299900.0,1912.0,4,3.0,4,3221.0,2,1,Industrial Quarter,Craftsman,0,0.3,4.0,0
373000.0,1995.0,5,4.0,18,2038.0,2,1,Elm Street,Contemporary,0,11.5,8.0,1
156700.0,873.0,2,2.0,18,1663.0,0,3,Maple Grove,Ranch,0,1.8,4.0,0
347300.0,1638.0,2,1.0,2,1171.0,1,1,Lakeview,Contemporary,0,3.6,,0
398200.0,1589.0,4,4.0,0,1453.0,0,1,Oak Park,Townhouse,1,7.0,5.0,1
168900.0,950.0,2,2.0,34,1419.0,3,1,Industrial Quarter,Craftsman,0,1.8,7.0,0
351500.0,1394.0,3,1.0,3,2323.0,2,1,Riverside Heights,Ranch,0,3.1,6.0,0
179900.0,795.0,2,2.0,1,1457.0,0,1,Maple Grove,Colonial,0,2.2,6.0,1
300900.0,1980.0,3,3.0,43,3157.0,3,2,Industrial Quarter,Colonial,0,0.3,9.0,0
498800.0,1868.0,4,3.0,19,860.0,2,2,Downtown Loft District,Townhouse,1,13.9,5.0,1
226000.0,1136.0,1,1.0,10,1224.0,3,1,Maple Grove,Contemporary,0,3.5,8.0,0
643100.0,2655.0,5,5.0,32,3825.0,3,1,Downtown Loft District,Ranch,0,17.4,5.0,0
356700.0,1929.0,4,3.0,9,2954.0,1,2,Lakeview,Colonial,0,16.5,4.0,0
117100.0,500.0,2,2.0,17,950.0,2,2,Maple Grove,Townhouse,0,3.0,2.0,0
374300.0,2541.0,3,2.0,17,2205.0,3,3,Elm Street,Townhouse,0,13.4,9.0,0
319900.0,1465.0,2,1.0,18,2885.0,1,1,Sunset Hills,Craftsman,0,2.8,10.0,0
314300.0,1993.0,3,1.0,41,2928.0,1,2,Sunset Hills,Ranch,0,12.7,8.0,0
252600.0,1322.0,4,3.0,21,910.0,2,2,Elm Street,Colonial,0,4.6,5.0,0
592400.0,2486.0,5,4.0,1,3398.0,2,3,Sunset Hills,Ranch,0,0.8,6.0,1
556000.0,2311.0,5,4.0,6,4636.0,1,1,Sunset Hills,Townhouse,0,4.7,8.0,0
146800.0,1255.0,2,2.0,53,2293.0,2,1,Elm Street,Craftsman,0,45.0,9.0,1
407400.0,2316.0,4,3.0,7,4178.0,1,1,Maple Grove,Craftsman,1,3.2,7.0,0
259900.0,,3,1.0,14,2259.0,2,3,Elm Street,Contemporary,0,5.3,8.0,0
816400.0,3300.0,7,6.0,5,4191.0,0,3,Riverside Heights,Craftsman,0,7.2,4.0,0
260000.0,1420.0,2,2.0,4,1097.0,1,2,Maple Grove,Contemporary,0,8.3,9.0,1
205000.0,1359.0,3,1.0,23,1120.0,1,2,Industrial Quarter,Townhouse,0,2.2,8.0,0
